species,fish_id,mass_g,po2_torr,mo2_ms_per_hr,expt_period
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,115.0521,1.4086956521739131,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,112.2407,1.7217391304347827,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,108.8353,2.0869565217391304,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,105.0251,1.8782608695652172,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,101.5426,1.9826086956521738,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,98.2046,1.826086956521739,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,94.6832,2.0869565217391304,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,91.2203,2.034782608695652,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,87.5973,1.9304347826086956,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,83.9371,1.9304347826086956,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,80.4292,2.034782608695652,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,76.8293,1.8782608695652172,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,73.5584,1.8782608695652172,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,70.2689,1.7217391304347827,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,66.8039,2.0869565217391304,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,63.3562,1.7739130434782606,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,59.8608,2.139130434782609,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,56.2117,2.0869565217391304,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,52.7419,1.8782608695652172,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,49.482,1.8782608695652172,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,46.0109,1.9826086956521738,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,42.2344,2.0869565217391304,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,39.2452,1.565217391304348,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,36.0957,1.826086956521739,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,32.6351,1.9304347826086956,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,29.3694,1.6695652173913045,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,26.4629,1.4086956521739131,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,23.5087,2.139130434782609,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,20.1178,1.7739130434782606,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,16.972,1.826086956521739,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,14.1236,1.3565217391304347,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,12.4367,0.9913043478260869,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,10.4881,0.8869565217391303,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,8.9357,0.8869565217391303,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,7.3127,0.8869565217391303,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,6.0899,0.4695652173913043,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,5.1559,0.626086956521739,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,3.9887,0.5217391304347826,pcrit
Oligocottus_maculosus,top-inbottom_tank10_bucket,6.9,3.3138,0.3652173913043478,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,153.3013,2.0135593220338985,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,149.71,2.7457627118644066,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,146.5892,2.0745762711864404,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,142.0299,2.9288135593220335,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,138.6143,2.0135593220338985,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,135.8359,1.3423728813559324,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,133.2282,2.31864406779661,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,129.8795,2.3796610169491523,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,125.4967,2.806779661016949,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,122.6927,1.8305084745762712,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,119.0093,2.623728813559322,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,115.377,2.1355932203389827,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,111.2318,2.989830508474576,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,108.7667,1.2203389830508473,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,105.6199,2.1355932203389827,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,101.8994,2.7457627118644066,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,98.9603,1.5864406779661016,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,95.1573,2.623728813559322,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,92.371,2.4406779661016946,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,89.2634,1.647457627118644,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,85.9562,2.5627118644067792,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,82.9097,1.4033898305084744,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,80.1031,2.0135593220338985,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,76.6853,2.7457627118644066,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,73.8749,1.5254237288135593,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,70.5125,2.5627118644067792,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,66.8722,2.31864406779661,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,63.8639,2.3796610169491523,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,60.1685,2.4406779661016946,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,56.469,1.952542372881356,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,53.6399,1.8915254237288135,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,50.7363,2.623728813559322,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,46.8096,2.196610169491525,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,44.1296,1.8915254237288135,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,41.5204,1.7084745762711864,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,38.1811,2.623728813559322,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,34.4854,1.8915254237288135,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,31.8429,1.8915254237288135,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,29.1806,1.8305084745762712,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,26.4551,1.7084745762711864,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,24.5023,1.3423728813559324,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,21.753,1.2203389830508473,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,19.4253,1.8915254237288135,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,16.9637,1.0372881355932202,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,15.1635,1.2813559322033896,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,13.3979,0.9152542372881356,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,11.8336,1.0372881355932202,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,10.1672,0.6711864406779662,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,9.0077,0.976271186440678,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,8.0179,0.488135593220339,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,6.9815,0.6711864406779662,pcrit
Oligocottus_maculosus,middle_tank10_bucket,5.9,6.3737,0.488135593220339,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,150.0389,2.1896907216494848,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,144.854,1.6701030927835052,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,141.1169,1.1876288659793817,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,136.4374,2.5608247422680415,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,130.6019,1.9298969072164949,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,127.0219,1.37319587628866,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,123.0082,1.37319587628866,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,119.0279,1.6701030927835052,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,113.8863,2.3381443298969073,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,109.2861,1.5216494845360828,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,104.3778,1.781443298969072,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,99.9185,2.0041237113402066,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,94.1527,1.9298969072164949,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,90.2891,1.37319587628866,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,86.5195,1.595876288659794,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,81.1316,2.0412371134020617,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,76.8793,2.0412371134020617,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,72.0286,1.4845360824742269,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,67.8354,1.447422680412371,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,63.9638,1.6701030927835052,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,58.9244,2.0041237113402066,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,54.4968,1.4845360824742269,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,50.6889,1.4103092783505156,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,46.5468,1.6701030927835052,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,42.4992,1.4845360824742269,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,38.0416,1.9298969072164949,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,33.3441,1.595876288659794,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,29.0794,1.5587628865979382,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,25.4795,1.2618556701030927,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,21.9315,1.5216494845360828,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,18.4544,1.4103092783505156,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,15.6796,0.7793814432989691,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,13.1861,0.9278350515463918,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,10.9267,0.7051546391752578,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,9.0161,0.668041237113402,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,7.3345,0.6309278350515464,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,5.2543,0.9649484536082474,pcrit
Oligocottus_maculosus,intop-bottom_tank10_bucket,9.7,3.2061,0.4824742268041237,pcrit
Clinocottus_globiceps,intop_tank9_bucket,35.2,147.7234,1.8715909090909089,pcrit
Clinocottus_globiceps,intop_tank9_bucket,35.2,140.2553,1.8818181818181816,pcrit
Clinocottus_globiceps,intop_tank9_bucket,35.2,132.6379,1.8511363636363638,pcrit
Clinocottus_globiceps,intop_tank9_bucket,35.2,125.0968,1.7079545454545453,pcrit
Clinocottus_globiceps,intop_tank9_bucket,35.2,117.4249,1.9329545454545454,pcrit
Clinocottus_globiceps,intop_tank9_bucket,35.2,109.3631,1.8818181818181816,pcrit
Clinocottus_globiceps,intop_tank9_bucket,35.2,101.3122,1.6261363636363635,pcrit
Clinocottus_globiceps,intop_tank9_bucket,35.2,93.0141,2.2602272727272728,pcrit
Clinocottus_globiceps,intop_tank9_bucket,35.2,83.4588,2.2295454545454545,pcrit
Clinocottus_globiceps,intop_tank9_bucket,35.2,74.9716,1.830681818181818,pcrit
Clinocottus_globiceps,intop_tank9_bucket,35.2,67.4915,1.7488636363636363,pcrit
Clinocottus_globiceps,intop_tank9_bucket,35.2,59.9549,1.8511363636363638,pcrit
Clinocottus_globiceps,intop_tank9_bucket,35.2,52.8157,1.575,pcrit
Clinocottus_globiceps,intop_tank9_bucket,35.2,44.6282,1.902272727272727,pcrit
Clinocottus_globiceps,intop_tank9_bucket,35.2,36.4843,1.9534090909090904,pcrit
Clinocottus_globiceps,intop_tank9_bucket,35.2,28.9343,1.7079545454545453,pcrit
Clinocottus_globiceps,intop_tank9_bucket,35.2,22.2829,1.6670454545454543,pcrit
Clinocottus_globiceps,intop_tank9_bucket,35.2,16.4449,1.155681818181818,pcrit
Clinocottus_globiceps,intop_tank9_bucket,35.2,12.565,0.7568181818181817,pcrit
Clinocottus_globiceps,intop_tank9_bucket,35.2,9.8934,0.40909090909090906,pcrit
Clinocottus_globiceps,intop_tank9_bucket,35.2,8.2711,0.2863636363636363,pcrit
Clinocottus_globiceps,inbottom_tank9_bucket,34.8,150.7673,1.510344827586207,pcrit
Clinocottus_globiceps,inbottom_tank9_bucket,34.8,144.3806,1.4068965517241379,pcrit
Clinocottus_globiceps,inbottom_tank9_bucket,34.8,138.4859,1.4689655172413796,pcrit
Clinocottus_globiceps,inbottom_tank9_bucket,34.8,132.6051,1.4586206896551726,pcrit
Clinocottus_globiceps,inbottom_tank9_bucket,34.8,126.6317,1.3965517241379313,pcrit
Clinocottus_globiceps,inbottom_tank9_bucket,34.8,120.8722,1.3862068965517242,pcrit
Clinocottus_globiceps,inbottom_tank9_bucket,34.8,115.0576,1.5413793103448277,pcrit
Clinocottus_globiceps,inbottom_tank9_bucket,34.8,109.0794,1.4586206896551726,pcrit
Clinocottus_globiceps,inbottom_tank9_bucket,34.8,103.2664,1.324137931034483,pcrit
Clinocottus_globiceps,inbottom_tank9_bucket,34.8,97.5779,1.3965517241379313,pcrit
Clinocottus_globiceps,inbottom_tank9_bucket,34.8,91.4302,1.7586206896551726,pcrit
Clinocottus_globiceps,inbottom_tank9_bucket,34.8,84.545,1.4586206896551726,pcrit
Clinocottus_globiceps,inbottom_tank9_bucket,34.8,78.092,1.6448275862068968,pcrit
Clinocottus_globiceps,inbottom_tank9_bucket,34.8,71.6827,1.5620689655172415,pcrit
Clinocottus_globiceps,inbottom_tank9_bucket,34.8,65.5644,1.3344827586206898,pcrit
Clinocottus_globiceps,inbottom_tank9_bucket,34.8,59.6558,1.4689655172413796,pcrit
Clinocottus_globiceps,inbottom_tank9_bucket,34.8,53.471,1.6344827586206898,pcrit
Clinocottus_globiceps,inbottom_tank9_bucket,34.8,47.3339,1.4586206896551726,pcrit
Clinocottus_globiceps,inbottom_tank9_bucket,34.8,41.5496,1.3344827586206898,pcrit
Clinocottus_globiceps,inbottom_tank9_bucket,34.8,35.9918,1.4482758620689655,pcrit
Clinocottus_globiceps,inbottom_tank9_bucket,34.8,30.1684,1.3655172413793106,pcrit
Clinocottus_globiceps,inbottom_tank9_bucket,34.8,24.7443,1.2620689655172415,pcrit
Clinocottus_globiceps,inbottom_tank9_bucket,34.8,19.9412,1.0758620689655172,pcrit
Clinocottus_globiceps,inbottom_tank9_bucket,34.8,15.8067,0.8896551724137932,pcrit
Clinocottus_globiceps,inbottom_tank9_bucket,34.8,12.5406,0.713793103448276,pcrit
Clinocottus_globiceps,inbottom_tank9_bucket,34.8,9.9042,0.5586206896551725,pcrit
Clinocottus_globiceps,inbottom_tank9_bucket,34.8,8.0045,0.3827586206896552,pcrit
Clinocottus_globiceps,inbottom_tank9_bucket,34.8,6.851,0.25862068965517243,pcrit
Clinocottus_globiceps,middle_tank9_bucket,31.4,151.2019,1.364331210191083,pcrit
Clinocottus_globiceps,middle_tank9_bucket,31.4,145.6444,1.6165605095541402,pcrit
Clinocottus_globiceps,middle_tank9_bucket,31.4,139.6647,1.639490445859873,pcrit
Clinocottus_globiceps,middle_tank9_bucket,31.4,132.6946,2.017834394904459,pcrit
Clinocottus_globiceps,middle_tank9_bucket,31.4,126.1736,1.5019108280254778,pcrit
Clinocottus_globiceps,middle_tank9_bucket,31.4,120.6555,1.5363057324840765,pcrit
Clinocottus_globiceps,middle_tank9_bucket,31.4,115.1219,1.4675159235668793,pcrit
Clinocottus_globiceps,middle_tank9_bucket,31.4,109.7423,1.513375796178344,pcrit
Clinocottus_globiceps,middle_tank9_bucket,31.4,104.1774,1.513375796178344,pcrit
Clinocottus_globiceps,middle_tank9_bucket,31.4,98.5767,1.52484076433121,pcrit
Clinocottus_globiceps,middle_tank9_bucket,31.4,92.6102,1.8114649681528665,pcrit
Clinocottus_globiceps,middle_tank9_bucket,31.4,85.9661,1.8229299363057325,pcrit
Clinocottus_globiceps,middle_tank9_bucket,31.4,79.722,1.5592356687898088,pcrit
Clinocottus_globiceps,middle_tank9_bucket,31.4,73.8128,1.6509554140127387,pcrit
Clinocottus_globiceps,middle_tank9_bucket,31.4,67.9293,1.5592356687898088,pcrit
Clinocottus_globiceps,middle_tank9_bucket,31.4,62.3157,1.4675159235668793,pcrit
Clinocottus_globiceps,middle_tank9_bucket,31.4,56.5119,1.6738853503184714,pcrit
Clinocottus_globiceps,middle_tank9_bucket,31.4,50.4431,1.5821656050955415,pcrit
Clinocottus_globiceps,middle_tank9_bucket,31.4,44.5577,1.605095541401274,pcrit
Clinocottus_globiceps,middle_tank9_bucket,31.4,38.6807,1.5707006369426753,pcrit
Clinocottus_globiceps,middle_tank9_bucket,31.4,32.7995,1.5821656050955415,pcrit
Clinocottus_globiceps,middle_tank9_bucket,31.4,27.3291,1.4560509554140129,pcrit
Clinocottus_globiceps,middle_tank9_bucket,31.4,22.0268,1.3987261146496817,pcrit
Clinocottus_globiceps,middle_tank9_bucket,31.4,17.4619,1.135031847133758,pcrit
Clinocottus_globiceps,middle_tank9_bucket,31.4,13.6522,0.8598726114649682,pcrit
Clinocottus_globiceps,middle_tank9_bucket,31.4,10.9596,0.6535031847133758,pcrit
Clinocottus_globiceps,middle_tank9_bucket,31.4,8.9212,0.44713375796178345,pcrit
Clinocottus_globiceps,middle_tank9_bucket,31.4,7.6513,0.2980891719745223,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,153.8476,1.575,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,149.9502,2.08125,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,146.9586,1.2937499999999997,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,143.5109,1.6875,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,140.0761,1.8,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,136.3321,1.9124999999999996,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,132.9566,1.18125,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,129.6259,1.85625,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,125.6666,1.85625,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,121.9142,1.6312499999999999,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,118.686,1.6875,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,115.65,1.51875,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,112.5672,1.0125,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,109.9128,1.85625,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,106.0684,1.8,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,102.5661,1.6312499999999999,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,98.6435,1.51875,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,95.4979,1.6312499999999999,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,92.0546,1.51875,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,89.5723,1.4625,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,85.2152,2.025,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,80.9867,2.3625,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,76.2172,2.08125,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,72.042,1.9124999999999996,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,68.5447,1.40625,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,66.296,1.18125,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,63.2958,1.8,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,58.2601,2.5312499999999996,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,54.644,1.2937499999999997,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,51.2449,2.4187499999999997,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,47.0361,1.40625,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,43.2008,2.30625,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,38.3985,1.9687499999999998,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,34.8197,1.3499999999999996,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,32.2917,1.6312499999999999,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,28.2077,1.74375,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,24.8847,1.4625,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,22.8491,0.84375,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,20.6714,1.18125,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,18.1938,1.2375,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,16.0054,1.18125,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,13.5071,0.84375,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,11.7548,0.6749999999999998,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,10.4445,0.5625,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,9.1295,0.5625,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,8.0987,0.5625,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,7.097,0.225,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,6.2052,0.50625,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,5.2189,0.39375,pcrit
Oligocottus_maculosus,intop-bottom_tank10_other-bucket,6.4,4.4985,0.225,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,141.9596,1.3599999999999999,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,140.1604,1.7600000000000002,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,136.9781,3.5999999999999996,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,134.5797,2,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,131.6687,2.24,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,127.4712,3.7600000000000002,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,122.2794,3.5200000000000005,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,118.4735,2.16,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,115.6069,1.9199999999999997,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,112.8071,1.9199999999999997,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,109.9682,1.9199999999999997,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,107.1915,1.9199999999999997,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,104.4363,1.9199999999999997,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,101.7603,1.8399999999999999,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,99.0022,2.08,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,96.3238,1.9199999999999997,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,93.6684,2,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,90.6847,2.24,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,87.9692,1.2000000000000002,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,85.5585,2.4000000000000004,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,82.5419,2,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,79.205,2.48,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,75.8915,2.16,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,72.3607,3.1199999999999997,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,68.1299,1.2800000000000002,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,66.1183,2.08,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,62.9097,2.32,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,59.9415,2,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,57.0668,2.16,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,53.8082,2.24,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,50.6079,2.24,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,47.5897,2,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,44.69,2.08,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,41.7728,2,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,38.7161,2.24,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,35.6973,2.08,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,32.799,2,pcrit
Oligocottus_maculosus,bottom_tank10_other-bucket,4.5,30.0653,1.9199999999999997,pcrit
