0	98.64761
0.25	98.81241
0.5	98.92599
0.75	98.70901
1	98.66214
1.25	98.43307
1.5	98.41391
1.75	98.22397
2	97.81943
2.25	97.54013
2.5	97.17642
2.75	96.69058
3	96.34964
3.25	95.73477
3.5	95.37289
3.75	94.6395
4.016666667	94.07718
4.266666667	93.44437
4.516666667	92.86533
4.766666667	92.20346
5.016666667	91.6525
5.266666667	90.9332
5.516666667	90.22012
5.766666667	89.40128
6.016666667	88.76096
6.266666667	87.88638
6.516666667	87.21274
6.766666667	86.99112
7.016666667	86.81204
7.283333333	86.57919
7.533333333	86.64981
7.783333333	87.13919
8.033333333	87.53189
8.283333333	88.25424
8.533333333	88.68277
8.783333333	89.42081
9.033333333	90.11075
9.283333333	90.75613
9.533333333	91.22501
9.783333333	91.8367
10.03333333	92.29208
10.28333333	92.73557
10.53333333	93.15323
10.8	93.5303
11.05	94.00034
11.3	94.21487
11.55	94.57327
11.8	94.83878
12.05	95.14322
12.3	95.39676
12.55	95.5798
12.8	95.65091
13.05	95.90207
13.3	95.92239
13.55	96.03262
13.8	96.03525
14.06666667	95.94724
14.31666667	95.98959
14.56666667	95.98813
14.81666667	95.62534
15.06666667	95.4631
15.31666667	95.30936
15.56666667	94.97897
15.81666667	94.82315
16.06666667	94.53806
16.31666667	94.09897
16.56666667	93.8461
16.81666667	93.53946
17.06666667	93.04568
17.33333333	92.6329
17.58333333	92.3143
17.83333333	91.82858
18.08333333	91.27914
18.33333333	90.72641
18.58333333	90.33823
18.83333333	89.74435
19.08333333	89.56418
19.33333333	89.47543
19.58333333	89.53824
19.83333333	89.48685
20.08333333	89.66702
20.33333333	89.82718
20.6	90.21799
20.85	90.56259
21.1	91.022
21.35	91.49142
21.6	91.89767
21.85	92.59854
22.1	92.93436
22.35	93.13095
22.6	93.57297
22.85	94.02219
23.1	94.28775
23.35	94.54636
23.6	94.74014
23.86666667	94.94431
24.11666667	95.12619
24.36666667	95.39505
24.61666667	95.548
24.86666667	95.69534
25.11666667	95.77097
25.36666667	95.98679
25.61666667	95.91147
25.86666667	96.05374
26.11666667	96.0463
26.36666667	95.97708
26.61666667	96.04562
26.86666667	95.88376
27.13333333	95.76572
27.38333333	95.61081
27.63333333	95.44577
27.88333333	95.27066
28.13333333	95.10098
28.38333333	94.73972
28.63333333	94.56595
28.88333333	94.41159
29.13333333	94.04874
29.38333333	93.77951
29.63333333	93.46866
29.88333333	93.10513
30.15	92.91977
30.38333333	92.31454
30.65	91.92807
30.9	91.56741
31.15	91.38052
31.4	91.24747
31.65	91.20096
31.9	91.29312
32.15	91.20615
32.4	91.20944
32.65	91.35873
32.9	91.68423
33.15	92.00229
33.4	92.26254
33.65	92.6033
33.91666667	92.95822
34.16666667	93.24496
34.41666667	93.59085
34.66666667	94.01517
34.91666667	94.25613
35.16666667	94.51431
35.41666667	94.66519
35.66666667	94.77487
35.91666667	95.12967
36.16666667	95.14767
36.41666667	95.49124
36.66666667	95.63638
36.91666667	95.71689
37.18333333	95.93381
37.43333333	96.11197
37.68333333	96.14188
37.93333333	96.29666
38.18333333	96.25119
38.43333333	96.26254
38.68333333	96.20377
38.93333333	96.32394
39.18333333	96.21982
39.43333333	95.9736
39.68333333	95.93967
39.93333333	95.83554
40.18333333	95.6741
40.45	95.50772
40.7	95.25735
40.95	94.96793
41.2	94.73819
41.45	94.38089
41.7	94.24936
41.95	93.89719
42.2	93.71066
42.45	93.3176
42.7	93.18936
42.95	92.87759
43.2	92.63474
43.45	92.39505
43.71666667	92.28568
43.96666667	92.29019
44.21666667	92.13504
44.46666667	92.23972
44.71666667	92.30356
44.96666667	92.56888
45.21666667	92.49533
45.46666667	92.86435
45.71666667	93.10001
45.96666667	93.47275
46.21666667	93.66403
46.46666667	94.14743
46.71666667	94.30179
46.96666667	94.60928
47.21666667	94.90762
47.48333333	95.10287
47.73333333	95.23831
47.98333333	95.58884
48.23333333	95.66373
48.48333333	95.78537
48.73333333	95.91782
48.98333333	96.13211
49.23333333	96.27567
49.48333333	96.26242
49.73333333	96.47531
49.98333333	96.57309
50.23333333	96.56503
50.5	96.6398
50.75	96.78525
51	96.61227
51.25	96.7012
51.5	96.5892
51.75	96.38052
52	96.4371
52.25	96.27982
52.5	95.96109
52.75	96.00809
53	95.70663
53.25	95.54776
53.5	95.38333
53.75	95.2103
54	95.06827
54.26666667	94.79233
54.51666667	94.66714
54.76666667	94.41666
55.01666667	94.22208
55.26666667	94.07559
55.51666667	93.9288
55.76666667	93.69907
56.01666667	93.67435
56.26666667	93.63028
56.51666667	93.58646
56.76666667	93.54361
57.01666667	93.59756
57.26666667	93.61685
57.53333333	93.92093
57.78333333	93.98886
58.03333333	94.20602
58.28333333	94.46298
58.53333333	94.64407
58.78333333	94.91476
59.03333333	95.04428
59.28333333	95.30356
59.53333333	95.68637
59.78333333	95.69077
60.03333333	95.88065
60.28333333	96.04294
60.53333333	96.1608
60.78333333	96.35965
61.05	96.54214
61.3	96.60818
61.55	96.69839
61.8	96.90994
62.05	96.81961
62.3	96.96823
62.55	97.0043
62.8	96.91653
63.05	96.99741
63.3	97.05435
63.55	97.08365
63.8	96.9935
64.05	96.82889
64.31666667	96.81149
64.56666667	96.68338
64.81666667	96.60239
65.06666667	96.38309
65.31666667	96.33304
65.56666667	96.10349
65.81666667	95.90201
66.06666667	95.73441
66.31666667	95.45346
66.56666667	95.3071
66.81666667	95.02145
67.06666667	94.83835
67.31666667	94.69449
67.58333333	94.43808
67.83333333	94.16592
68.08333333	93.93106
68.33333333	93.87979
68.58333333	93.94791
68.83333333	93.7482
69.08333333	93.65866
69.33333333	93.65158
69.58333333	93.64853
69.83333333	93.80453
70.08333333	93.89853
70.33333333	94.25729
70.58333333	94.48343
70.85	94.74466
71.1	94.94327
71.35	95.09933
71.6	95.27377
71.85	95.54752
72.1	95.69699
72.35	95.82809
72.6	95.91672
72.85	95.93991
73.1	96.19901
73.35	96.36514
73.6	96.51511
73.85	96.72916
