DO,MO2
92.19045346,1.793728223
88.18663484,1.894076655
84.33460621,1.831358885
80.5451074,1.743554007
76.86348449,1.743554007
73.13174224,1.818815331
68.91312649,2.157491289
64.33603819,2.082229965
60.19522673,1.831358885
56.4124105,1.731010453
52.69928401,1.731010453
48.99618138,1.768641115
45.23818616,1.843902439
40.8548926,2.245296167
36.33699284,1.981881533
32.57326969,1.643205575
29.2176611,1.542857143
25.87875895,1.655749129
22.36897375,1.643205575
19.22911695,1.329616725
16.71599045,1.041114983
14.59140811,0.928222997
12.75274463,0.852961672
11.08782816,0.714982578
9.720763723,0.589547038
8.564677804,0.526829268
7.524582339,0.464111498
6.570405728,0.476655052
5.663484487,0.388850174
4.795704057,0.426480836
4.168973747,0.326132404
