DO,MO2
89.0104,2.85
83.8112,3.416666667
78.2147,3.508333333
72.0196,4.1
65.0276,4.5
58.097,4.1
52.0091,3.45
46.7734,3.041666667
42.1347,2.725
37.9405,2.433333333
34.1245,2.333333333
30.5495,2.05
27.4336,1.791666667
24.6645,1.641666667
22.1223,1.5
19.9359,1.241666667
17.9438,1.208333333
16.0923,1.116666667
14.4259,0.975
12.9102,0.866666667
11.5366,0.808333333
10.2593,0.8
9.0696,0.675
8.1043,0.558333333
7.4319,0.508333333
