DO,MO2
83.2889,2.038938053
79.3444,2.692035398
74.8896,2.644247788
70.0565,3.074336283
64.8292,2.994690265
59.5898,3.353097345
53.8473,3.265486726
48.286,3.177876106
42.8403,3.265486726
37.575,2.97079646
32.3719,3.153982301
27.1966,2.899115044
22.1556,2.891150442
17.8043,2.142477876
14.6296,1.608849558
11.8999,1.449557522
9.6797,1.146902655
7.9659,0.907964602
6.6132,0.708849558
5.5067,0.613274336
4.8913,0.390265487
