DO,MO2
95.3973,2.48
89.5827,2.8
83.4713,2.88
76.8893,2.96
70.6524,2.72
64.9928,2.56
59.1715,2.8
53.1518,2.72
47.3635,2.64
41.5858,2.72
35.2797,3.12
28.4818,2.88
22.2434,2.72
17.2198,2
13.1055,1.6
10.047,1.2
7.7756,0.88
6.1177,0.72
4.7098,0.48
3.668,0.4
3.0246,0.32
