DO,MO2
90.1333,2.388888889
83.6118,2.611111111
77.1164,2.6
69.9847,2.8
62.7898,2.855555556
55.8261,2.6
48.9857,2.611111111
42.3148,2.711111111
34.958,2.777777778
27.7627,2.8
20.6961,2.566666667
14.811,2.022222222
10.3842,1.444444444
7.3575,0.933333333
5.3093,0.666666667
3.9697,0.422222222
3.2036,0.288888889
