DO,MO2
67.1425,2.964705882
58.8088,3.691573927
49.9262,3.542766296
41.3123,3.348171701
33.6106,2.827344992
27.0938,2.483942766
21.612,1.923052464
17.5154,1.419395866
14.4301,1.093163752
12.0266,0.812718601
10.3355,0.595230525
9.1574,0.349125596
8.3432,0.297615262
7.6558,0.228934817
6.985,0.291891892
6.3121,0.26327504
5.6728,0.303338633
