time.min,sat,probe.id,date.day,date.month,date.year,pressure.kpa,type
0,94.31235,NFB0014,12,april,2017,100.4,smr
0.25,94.11716,NFB0014,12,april,2017,100.4,smr
0.5,94.28824,NFB0014,12,april,2017,100.4,smr
0.75,94.26913,NFB0014,12,april,2017,100.4,smr
1,94.62344,NFB0014,12,april,2017,100.4,smr
1.25,94.63187,NFB0014,12,april,2017,100.4,smr
1.5,94.41922,NFB0014,12,april,2017,100.4,smr
1.75,94.31766,NFB0014,12,april,2017,100.4,smr
2,94.4158,NFB0014,12,april,2017,100.4,smr
2.25,94.43808,NFB0014,12,april,2017,100.4,smr
2.5,94.31381,NFB0014,12,april,2017,100.4,smr
2.75,94.21793,NFB0014,12,april,2017,100.4,smr
3,94.44925,NFB0014,12,april,2017,100.4,smr
3.25,94.38809,NFB0014,12,april,2017,100.4,smr
3.5,94.616,NFB0014,12,april,2017,100.4,smr
3.766666667,94.36899,NFB0014,12,april,2017,100.4,smr
4.016666667,94.53635,NFB0014,12,april,2017,100.4,smr
4.266666667,94.67624,NFB0014,12,april,2017,100.4,smr
4.516666667,94.48227,NFB0014,12,april,2017,100.4,smr
4.766666667,94.7045,NFB0014,12,april,2017,100.4,smr
5.016666667,94.57986,NFB0014,12,april,2017,100.4,smr
5.266666667,94.40402,NFB0014,12,april,2017,100.4,smr
5.516666667,94.74655,NFB0014,12,april,2017,100.4,smr
5.766666667,94.55331,NFB0014,12,april,2017,100.4,smr
6.016666667,94.78665,NFB0014,12,april,2017,100.4,smr
6.266666667,94.91177,NFB0014,12,april,2017,100.4,smr
6.516666667,94.61142,NFB0014,12,april,2017,100.4,smr
6.766666667,94.83163,NFB0014,12,april,2017,100.4,smr
7.016666667,94.77127,NFB0014,12,april,2017,100.4,smr
7.266666667,94.77518,NFB0014,12,april,2017,100.4,smr
7.516666667,94.70322,NFB0014,12,april,2017,100.4,smr
7.766666667,94.61093,NFB0014,12,april,2017,100.4,smr
8.033333333,94.31985,NFB0014,12,april,2017,100.4,smr
8.283333333,94.4874,NFB0014,12,april,2017,100.4,smr
8.533333333,94.74234,NFB0014,12,april,2017,100.4,smr
8.783333333,94.74112,NFB0014,12,april,2017,100.4,smr
9.033333333,94.49765,NFB0014,12,april,2017,100.4,smr
9.283333333,94.35995,NFB0014,12,april,2017,100.4,smr
9.533333333,94.41861,NFB0014,12,april,2017,100.4,smr
9.783333333,94.18399,NFB0014,12,april,2017,100.4,smr
10.03333333,94.35849,NFB0014,12,april,2017,100.4,smr
10.28333333,94.3356,NFB0014,12,april,2017,100.4,smr
10.53333333,94.00436,NFB0014,12,april,2017,100.4,smr
10.8,94.20627,NFB0014,12,april,2017,100.4,smr
11.05,94.11154,NFB0014,12,april,2017,100.4,smr
11.3,93.93057,NFB0014,12,april,2017,100.4,smr
11.55,93.61411,NFB0014,12,april,2017,100.4,smr
11.8,93.66196,NFB0014,12,april,2017,100.4,smr
12.05,93.23904,NFB0014,12,april,2017,100.4,smr
12.3,93.22342,NFB0014,12,april,2017,100.4,smr
12.55,92.62619,NFB0014,12,april,2017,100.4,smr
12.8,92.53152,NFB0014,12,april,2017,100.4,smr
13.05,92.0361,NFB0014,12,april,2017,100.4,smr
13.31666667,91.68057,NFB0014,12,april,2017,100.4,smr
13.56666667,91.23196,NFB0014,12,april,2017,100.4,smr
13.81666667,90.72678,NFB0014,12,april,2017,100.4,smr
14.06666667,90.19186,NFB0014,12,april,2017,100.4,smr
14.31666667,89.86282,NFB0014,12,april,2017,100.4,smr
14.56666667,89.44913,NFB0014,12,april,2017,100.4,smr
14.81666667,88.86972,NFB0014,12,april,2017,100.4,smr
15.06666667,88.34671,NFB0014,12,april,2017,100.4,smr
15.31666667,87.87833,NFB0014,12,april,2017,100.4,smr
15.56666667,87.37009,NFB0014,12,april,2017,100.4,smr
15.81666667,87.06314,NFB0014,12,april,2017,100.4,smr
16.06666667,87.23618,NFB0014,12,april,2017,100.4,smr
16.31666667,86.57278,NFB0014,12,april,2017,100.4,smr
16.56666667,86.50009,NFB0014,12,april,2017,100.4,smr
16.81666667,85.82303,NFB0014,12,april,2017,100.4,smr
17.06666667,85.39066,NFB0014,12,april,2017,100.4,smr
17.31666667,85.21243,NFB0014,12,april,2017,100.4,smr
17.58333333,84.63968,NFB0014,12,april,2017,100.4,smr
17.83333333,83.89249,NFB0014,12,april,2017,100.4,smr
18.08333333,83.87558,NFB0014,12,april,2017,100.4,smr
18.33333333,83.65054,NFB0014,12,april,2017,100.4,smr
18.58333333,83.3287,NFB0014,12,april,2017,100.4,smr
18.83333333,83.05807,NFB0014,12,april,2017,100.4,smr
19.08333333,82.48868,NFB0014,12,april,2017,100.4,smr
19.33333333,82.29349,NFB0014,12,april,2017,100.4,smr
19.58333333,81.582,NFB0014,12,april,2017,100.4,smr
19.83333333,80.97165,NFB0014,12,april,2017,100.4,smr
20.08333333,80.58279,NFB0014,12,april,2017,100.4,smr
20.33333333,80.27847,NFB0014,12,april,2017,100.4,smr
20.58333333,79.33163,NFB0014,12,april,2017,100.4,smr
20.83333333,79.05704,NFB0014,12,april,2017,100.4,smr
21.08333333,78.86429,NFB0014,12,april,2017,100.4,smr
21.35,78.06363,NFB0014,12,april,2017,100.4,smr
21.6,77.73532,NFB0014,12,april,2017,100.4,smr
21.85,77.49008,NFB0014,12,april,2017,100.4,smr
22.1,77.13937,NFB0014,12,april,2017,100.4,smr
22.35,76.52768,NFB0014,12,april,2017,100.4,smr
22.6,76.496,NFB0014,12,april,2017,100.4,smr
22.85,75.92172,NFB0014,12,april,2017,100.4,smr
23.1,75.20505,NFB0014,12,april,2017,100.4,smr
23.35,74.89987,NFB0014,12,april,2017,100.4,smr
23.6,74.73074,NFB0014,12,april,2017,100.4,smr
23.85,74.37753,NFB0014,12,april,2017,100.4,smr
24.1,73.81253,NFB0014,12,april,2017,100.4,smr
24.35,73.37741,NFB0014,12,april,2017,100.4,smr
24.6,73.04324,NFB0014,12,april,2017,100.4,smr
24.85,72.52835,NFB0014,12,april,2017,100.4,smr
25.1,72.10147,NFB0014,12,april,2017,100.4,smr
25.35,71.93527,NFB0014,12,april,2017,100.4,smr
25.6,71.44028,NFB0014,12,april,2017,100.4,smr
25.85,71.16336,NFB0014,12,april,2017,100.4,smr
26.1,70.72275,NFB0014,12,april,2017,100.4,smr
26.36666667,70.27621,NFB0014,12,april,2017,100.4,smr
26.61666667,69.82004,NFB0014,12,april,2017,100.4,smr
26.86666667,69.95041,NFB0014,12,april,2017,100.4,smr
27.11666667,69.76218,NFB0014,12,april,2017,100.4,smr
27.36666667,69.85098,NFB0014,12,april,2017,100.4,smr
27.61666667,70.18393,NFB0014,12,april,2017,100.4,smr
27.86666667,70.39059,NFB0014,12,april,2017,100.4,smr
28.11666667,71.03384,NFB0014,12,april,2017,100.4,smr
28.36666667,71.76883,NFB0014,12,april,2017,100.4,smr
28.61666667,72.26028,NFB0014,12,april,2017,100.4,smr
28.86666667,72.97836,NFB0014,12,april,2017,100.4,smr
29.11666667,73.7366,NFB0014,12,april,2017,100.4,smr
29.36666667,74.63705,NFB0014,12,april,2017,100.4,smr
29.61666667,75.66074,NFB0014,12,april,2017,100.4,smr
29.86666667,76.66794,NFB0014,12,april,2017,100.4,smr
30.13333333,77.16739,NFB0014,12,april,2017,100.4,smr
30.38333333,77.83896,NFB0014,12,april,2017,100.4,smr
30.63333333,78.80197,NFB0014,12,april,2017,100.4,smr
30.88333333,79.9642,NFB0014,12,april,2017,100.4,smr
31.13333333,80.24033,NFB0014,12,april,2017,100.4,smr
31.38333333,81.84689,NFB0014,12,april,2017,100.4,smr
31.63333333,82.95749,NFB0014,12,april,2017,100.4,smr
31.88333333,83.50266,NFB0014,12,april,2017,100.4,smr
32.13333333,84.39706,NFB0014,12,april,2017,100.4,smr
32.38333333,84.79404,NFB0014,12,april,2017,100.4,smr
32.63333333,85.772,NFB0014,12,april,2017,100.4,smr
32.88333333,86.20798,NFB0014,12,april,2017,100.4,smr
33.13333333,86.86588,NFB0014,12,april,2017,100.4,smr
33.38333333,87.77261,NFB0014,12,april,2017,100.4,smr
33.63333333,88.39365,NFB0014,12,april,2017,100.4,smr
33.88333333,88.73245,NFB0014,12,april,2017,100.4,smr
34.13333333,88.83115,NFB0014,12,april,2017,100.4,smr
34.4,89.69675,NFB0014,12,april,2017,100.4,smr
34.65,89.95279,NFB0014,12,april,2017,100.4,smr
34.9,90.05746,NFB0014,12,april,2017,100.4,smr
35.15,90.79953,NFB0014,12,april,2017,100.4,smr
35.4,90.30209,NFB0014,12,april,2017,100.4,smr
35.65,90.82706,NFB0014,12,april,2017,100.4,smr
35.9,90.89877,NFB0014,12,april,2017,100.4,smr
36.15,91.00113,NFB0014,12,april,2017,100.4,smr
36.4,91.16702,NFB0014,12,april,2017,100.4,smr
36.65,91.73538,NFB0014,12,april,2017,100.4,smr
36.9,91.56192,NFB0014,12,april,2017,100.4,smr
37.15,91.41824,NFB0014,12,april,2017,100.4,smr
37.41666667,91.81619,NFB0014,12,april,2017,100.4,smr
37.66666667,91.53,NFB0014,12,april,2017,100.4,smr
37.91666667,91.36069,NFB0014,12,april,2017,100.4,smr
38.16666667,91.3782,NFB0014,12,april,2017,100.4,smr
38.41666667,91.17191,NFB0014,12,april,2017,100.4,smr
38.66666667,90.90891,NFB0014,12,april,2017,100.4,smr
38.91666667,90.85318,NFB0014,12,april,2017,100.4,smr
39.16666667,90.62314,NFB0014,12,april,2017,100.4,smr
39.41666667,90.08395,NFB0014,12,april,2017,100.4,smr
39.66666667,89.48917,NFB0014,12,april,2017,100.4,smr
39.91666667,89.35049,NFB0014,12,april,2017,100.4,smr
40.16666667,88.45572,NFB0014,12,april,2017,100.4,smr
40.41666667,87.84885,NFB0014,12,april,2017,100.4,smr
40.68333333,87.64346,NFB0014,12,april,2017,100.4,smr
40.93333333,87.22031,NFB0014,12,april,2017,100.4,smr
41.18333333,86.6846,NFB0014,12,april,2017,100.4,smr
41.43333333,86.28726,NFB0014,12,april,2017,100.4,smr
41.68333333,85.72067,NFB0014,12,april,2017,100.4,smr
41.93333333,85.01749,NFB0014,12,april,2017,100.4,smr
42.18333333,84.72488,NFB0014,12,april,2017,100.4,smr
42.43333333,84.03793,NFB0014,12,april,2017,100.4,smr
42.68333333,82.94284,NFB0014,12,april,2017,100.4,smr
42.93333333,82.58267,NFB0014,12,april,2017,100.4,smr
43.18333333,81.9725,NFB0014,12,april,2017,100.4,smr
43.43333333,81.57004,NFB0014,12,april,2017,100.4,smr
43.68333333,81.34073,NFB0014,12,april,2017,100.4,smr
43.93333333,80.94241,NFB0014,12,april,2017,100.4,smr
44.18333333,80.57785,NFB0014,12,april,2017,100.4,smr
44.45,79.96396,NFB0014,12,april,2017,100.4,smr
44.7,79.66275,NFB0014,12,april,2017,100.4,smr
44.95,79.15079,NFB0014,12,april,2017,100.4,smr
45.2,78.66324,NFB0014,12,april,2017,100.4,smr
45.45,77.96512,NFB0014,12,april,2017,100.4,smr
45.7,77.45377,NFB0014,12,april,2017,100.4,smr
45.95,77.2352,NFB0014,12,april,2017,100.4,smr
46.2,76.42776,NFB0014,12,april,2017,100.4,smr
46.45,76.1055,NFB0014,12,april,2017,100.4,smr
46.7,75.43613,NFB0014,12,april,2017,100.4,smr
46.95,74.69223,NFB0014,12,april,2017,100.4,smr
47.2,74.34329,NFB0014,12,april,2017,100.4,smr
47.45,74.28421,NFB0014,12,april,2017,100.4,smr
47.71666667,73.81168,NFB0014,12,april,2017,100.4,smr
47.96666667,73.11386,NFB0014,12,april,2017,100.4,smr
48.21666667,73.2233,NFB0014,12,april,2017,100.4,smr
48.46666667,72.3519,NFB0014,12,april,2017,100.4,smr
48.71666667,71.95242,NFB0014,12,april,2017,100.4,smr
48.96666667,71.23135,NFB0014,12,april,2017,100.4,smr
49.21666667,70.39658,NFB0014,12,april,2017,100.4,smr
49.46666667,69.46677,NFB0014,12,april,2017,100.4,smr
49.71666667,69.07687,NFB0014,12,april,2017,100.4,smr
49.96666667,68.35995,NFB0014,12,april,2017,100.4,smr
50.21666667,68.11368,NFB0014,12,april,2017,100.4,smr
50.46666667,67.51279,NFB0014,12,april,2017,100.4,smr
50.71666667,67.08414,NFB0014,12,april,2017,100.4,smr
50.96666667,66.60898,NFB0014,12,april,2017,100.4,smr
51.23333333,65.86813,NFB0014,12,april,2017,100.4,smr
51.48333333,65.78177,NFB0014,12,april,2017,100.4,smr
51.73333333,65.03598,NFB0014,12,april,2017,100.4,smr
51.98333333,64.535,NFB0014,12,april,2017,100.4,smr
52.23333333,64.08072,NFB0014,12,april,2017,100.4,smr
52.48333333,63.61942,NFB0014,12,april,2017,100.4,smr
52.73333333,62.87259,NFB0014,12,april,2017,100.4,smr
52.98333333,62.59012,NFB0014,12,april,2017,100.4,smr
53.23333333,62.80331,NFB0014,12,april,2017,100.4,smr
53.48333333,63.08804,NFB0014,12,april,2017,100.4,smr
53.73333333,63.42569,NFB0014,12,april,2017,100.4,smr
53.98333333,63.98459,NFB0014,12,april,2017,100.4,smr
54.23333333,64.59641,NFB0014,12,april,2017,100.4,smr
54.5,65.77536,NFB0014,12,april,2017,100.4,smr
54.75,66.44119,NFB0014,12,april,2017,100.4,smr
55,67.37949,NFB0014,12,april,2017,100.4,smr
55.25,68.2648,NFB0014,12,april,2017,100.4,smr
55.5,69.36087,NFB0014,12,april,2017,100.4,smr
55.75,70.08334,NFB0014,12,april,2017,100.4,smr
56,71.26602,NFB0014,12,april,2017,100.4,smr
56.25,72.70676,NFB0014,12,april,2017,100.4,smr
56.5,73.70108,NFB0014,12,april,2017,100.4,smr
56.75,74.9487,NFB0014,12,april,2017,100.4,smr
57,75.46542,NFB0014,12,april,2017,100.4,smr
57.25,76.41183,NFB0014,12,april,2017,100.4,smr
57.51666667,77.57443,NFB0014,12,april,2017,100.4,smr
57.75,78.61551,NFB0014,12,april,2017,100.4,smr
58,79.37735,NFB0014,12,april,2017,100.4,smr
58.25,80.38193,NFB0014,12,april,2017,100.4,smr
58.5,81.10623,NFB0014,12,april,2017,100.4,smr
58.76666667,82.15567,NFB0014,12,april,2017,100.4,smr
59.01666667,82.70566,NFB0014,12,april,2017,100.4,smr
59.26666667,83.32669,NFB0014,12,april,2017,100.4,smr
59.51666667,83.95248,NFB0014,12,april,2017,100.4,smr
59.76666667,84.94357,NFB0014,12,april,2017,100.4,smr
60.01666667,85.44162,NFB0014,12,april,2017,100.4,smr
60.26666667,85.97812,NFB0014,12,april,2017,100.4,smr
60.51666667,86.21591,NFB0014,12,april,2017,100.4,smr
60.76666667,86.76309,NFB0014,12,april,2017,100.4,smr
61.01666667,86.92349,NFB0014,12,april,2017,100.4,smr
61.26666667,87.32663,NFB0014,12,april,2017,100.4,smr
61.51666667,87.86124,NFB0014,12,april,2017,100.4,smr
61.78333333,88.4686,NFB0014,12,april,2017,100.4,smr
62.03333333,88.66739,NFB0014,12,april,2017,100.4,smr
62.28333333,89.02164,NFB0014,12,april,2017,100.4,smr
62.53333333,89.16086,NFB0014,12,april,2017,100.4,smr
62.78333333,89.63992,NFB0014,12,april,2017,100.4,smr
63.03333333,89.76077,NFB0014,12,april,2017,100.4,smr
63.28333333,90.11111,NFB0014,12,april,2017,100.4,smr
63.53333333,89.72702,NFB0014,12,april,2017,100.4,smr
63.78333333,89.6171,NFB0014,12,april,2017,100.4,smr
64.03333333,89.80728,NFB0014,12,april,2017,100.4,smr
64.28333333,89.70639,NFB0014,12,april,2017,100.4,smr
64.53333333,89.40378,NFB0014,12,april,2017,100.4,smr
64.78333333,89.21469,NFB0014,12,april,2017,100.4,smr
65.03333333,89.35184,NFB0014,12,april,2017,100.4,smr
65.28333333,89.03806,NFB0014,12,april,2017,100.4,smr
65.53333333,88.5502,NFB0014,12,april,2017,100.4,smr
65.78333333,88.67825,NFB0014,12,april,2017,100.4,smr
66.03333333,87.74686,NFB0014,12,april,2017,100.4,smr
66.3,87.28732,NFB0014,12,april,2017,100.4,smr
66.55,86.8511,NFB0014,12,april,2017,100.4,smr
66.8,86.59262,NFB0014,12,april,2017,100.4,smr
67.05,85.88077,NFB0014,12,april,2017,100.4,smr
67.3,85.86142,NFB0014,12,april,2017,100.4,smr
67.55,85.28958,NFB0014,12,april,2017,100.4,smr
67.8,85.00113,NFB0014,12,april,2017,100.4,smr
68.05,84.6683,NFB0014,12,april,2017,100.4,smr
68.3,84.02707,NFB0014,12,april,2017,100.4,smr
68.55,83.24863,NFB0014,12,april,2017,100.4,smr
68.8,82.97244,NFB0014,12,april,2017,100.4,smr
69.05,82.71689,NFB0014,12,april,2017,100.4,smr
69.3,82.05533,NFB0014,12,april,2017,100.4,smr
69.55,81.79691,NFB0014,12,april,2017,100.4,smr
69.8,81.15726,NFB0014,12,april,2017,100.4,smr
70.06666667,80.39072,NFB0014,12,april,2017,100.4,smr
70.31666667,80.0159,NFB0014,12,april,2017,100.4,smr
70.56666667,79.58749,NFB0014,12,april,2017,100.4,smr
70.81666667,79.09421,NFB0014,12,april,2017,100.4,smr
71.06666667,78.34872,NFB0014,12,april,2017,100.4,smr
71.31666667,78.23709,NFB0014,12,april,2017,100.4,smr
71.56666667,77.84378,NFB0014,12,april,2017,100.4,smr
71.81666667,77.48862,NFB0014,12,april,2017,100.4,smr
72.06666667,76.79196,NFB0014,12,april,2017,100.4,smr
72.31666667,76.24033,NFB0014,12,april,2017,100.4,smr
72.56666667,75.80466,NFB0014,12,april,2017,100.4,smr
72.81666667,75.24625,NFB0014,12,april,2017,100.4,smr
73.06666667,74.45004,NFB0014,12,april,2017,100.4,smr
73.31666667,73.48318,NFB0014,12,april,2017,100.4,smr
73.58333333,73.0834,NFB0014,12,april,2017,100.4,smr
73.83333333,72.53952,NFB0014,12,april,2017,100.4,smr
74.08333333,72.44339,NFB0014,12,april,2017,100.4,smr
74.33333333,71.95187,NFB0014,12,april,2017,100.4,smr
74.58333333,71.49826,NFB0014,12,april,2017,100.4,smr
74.83333333,71.6022,NFB0014,12,april,2017,100.4,smr
75.08333333,71.09439,NFB0014,12,april,2017,100.4,smr
75.33333333,71.03024,NFB0014,12,april,2017,100.4,smr
75.58333333,70.59067,NFB0014,12,april,2017,100.4,smr
75.83333333,70.41098,NFB0014,12,april,2017,100.4,smr
76.08333333,70.10324,NFB0014,12,april,2017,100.4,smr
76.33333333,69.94949,NFB0014,12,april,2017,100.4,smr
76.58333333,69.52884,NFB0014,12,april,2017,100.4,smr
76.83333333,69.51791,NFB0014,12,april,2017,100.4,smr
77.1,69.03922,NFB0014,12,april,2017,100.4,smr
77.35,68.41275,NFB0014,12,april,2017,100.4,smr
77.6,68.42184,NFB0014,12,april,2017,100.4,smr
77.85,68.42715,NFB0014,12,april,2017,100.4,smr
78.1,67.91129,NFB0014,12,april,2017,100.4,smr
78.35,67.15237,NFB0014,12,april,2017,100.4,smr
78.6,67.03531,NFB0014,12,april,2017,100.4,smr
78.85,66.51059,NFB0014,12,april,2017,100.4,smr
79.1,66.49319,NFB0014,12,april,2017,100.4,smr
79.36666667,66.50082,NFB0014,12,april,2017,100.4,smr
79.61666667,66.55771,NFB0014,12,april,2017,100.4,smr
79.86666667,66.49313,NFB0014,12,april,2017,100.4,smr
80.11666667,66.75601,NFB0014,12,april,2017,100.4,smr
80.36666667,67.74789,NFB0014,12,april,2017,100.4,smr
80.61666667,69.08261,NFB0014,12,april,2017,100.4,smr
80.86666667,70.08865,NFB0014,12,april,2017,100.4,smr
81.11666667,71.31625,NFB0014,12,april,2017,100.4,smr
81.36666667,71.6171,NFB0014,12,april,2017,100.4,smr
81.61666667,72.93747,NFB0014,12,april,2017,100.4,smr
81.86666667,73.51523,NFB0014,12,april,2017,100.4,smr
82.11666667,74.97849,NFB0014,12,april,2017,100.4,smr
82.36666667,75.25656,NFB0014,12,april,2017,100.4,smr
82.61666667,76.68826,NFB0014,12,april,2017,100.4,smr
82.88333333,77.73587,NFB0014,12,april,2017,100.4,smr
83.13333333,78.79691,NFB0014,12,april,2017,100.4,smr
83.38333333,79.7966,NFB0014,12,april,2017,100.4,smr
83.63333333,80.15115,NFB0014,12,april,2017,100.4,smr
83.88333333,81.10971,NFB0014,12,april,2017,100.4,smr
84.13333333,82.47775,NFB0014,12,april,2017,100.4,smr
84.38333333,83.13724,NFB0014,12,april,2017,100.4,smr
84.63333333,84.0549,NFB0014,12,april,2017,100.4,smr
84.88333333,84.64035,NFB0014,12,april,2017,100.4,smr
85.13333333,85.37851,NFB0014,12,april,2017,100.4,smr
85.38333333,85.51022,NFB0014,12,april,2017,100.4,smr
85.63333333,85.91177,NFB0014,12,april,2017,100.4,smr
85.88333333,86.69113,NFB0014,12,april,2017,100.4,smr
86.13333333,87.08853,NFB0014,12,april,2017,100.4,smr
86.4,87.48459,NFB0014,12,april,2017,100.4,smr
86.65,87.8718,NFB0014,12,april,2017,100.4,smr
86.9,88.09323,NFB0014,12,april,2017,100.4,smr
87.15,88.15726,NFB0014,12,april,2017,100.4,smr
87.4,88.65652,NFB0014,12,april,2017,100.4,smr
87.65,88.9614,NFB0014,12,april,2017,100.4,smr
87.9,89.30978,NFB0014,12,april,2017,100.4,smr
88.15,89.60355,NFB0014,12,april,2017,100.4,smr
88.4,89.93185,NFB0014,12,april,2017,100.4,smr
88.66666667,89.9838,NFB0014,12,april,2017,100.4,smr
88.9,90.29715,NFB0014,12,april,2017,100.4,smr
89.15,90.20474,NFB0014,12,april,2017,100.4,smr
89.41666667,89.82016,NFB0014,12,april,2017,100.4,smr
89.66666667,89.84256,NFB0014,12,april,2017,100.4,smr
89.91666667,90.15231,NFB0014,12,april,2017,100.4,smr
90.16666667,90.05502,NFB0014,12,april,2017,100.4,smr
90.41666667,89.62851,NFB0014,12,april,2017,100.4,smr
90.66666667,89.29324,NFB0014,12,april,2017,100.4,smr
90.91666667,88.97806,NFB0014,12,april,2017,100.4,smr
91.16666667,88.89926,NFB0014,12,april,2017,100.4,smr
91.41666667,88.31735,NFB0014,12,april,2017,100.4,smr
91.66666667,88.08347,NFB0014,12,april,2017,100.4,smr
91.91666667,88.14615,NFB0014,12,april,2017,100.4,smr
92.18333333,87.36264,NFB0014,12,april,2017,100.4,smr
92.43333333,87.14706,NFB0014,12,april,2017,100.4,smr
92.68333333,86.53214,NFB0014,12,april,2017,100.4,smr
92.93333333,86.202,NFB0014,12,april,2017,100.4,smr
93.18333333,85.75638,NFB0014,12,april,2017,100.4,smr
93.43333333,85.33115,NFB0014,12,april,2017,100.4,smr
93.68333333,84.79941,NFB0014,12,april,2017,100.4,smr
93.93333333,84.56125,NFB0014,12,april,2017,100.4,smr
94.18333333,84.04953,NFB0014,12,april,2017,100.4,smr
94.43333333,83.62418,NFB0014,12,april,2017,100.4,smr
94.68333333,83.53696,NFB0014,12,april,2017,100.4,smr
94.93333333,82.79019,NFB0014,12,april,2017,100.4,smr
95.18333333,82.43912,NFB0014,12,april,2017,100.4,smr
95.43333333,81.97903,NFB0014,12,april,2017,100.4,smr
95.68333333,81.49045,NFB0014,12,april,2017,100.4,smr
95.93333333,80.95688,NFB0014,12,april,2017,100.4,smr
96.2,80.85806,NFB0014,12,april,2017,100.4,smr
96.45,80.06979,NFB0014,12,april,2017,100.4,smr
96.7,79.46628,NFB0014,12,april,2017,100.4,smr
96.95,78.78616,NFB0014,12,april,2017,100.4,smr
97.2,78.34128,NFB0014,12,april,2017,100.4,smr
97.45,77.69119,NFB0014,12,april,2017,100.4,smr
97.71666667,77.20792,NFB0014,12,april,2017,100.4,smr
97.96666667,76.46793,NFB0014,12,april,2017,100.4,smr
98.21666667,76.20505,NFB0014,12,april,2017,100.4,smr
98.46666667,75.45859,NFB0014,12,april,2017,100.4,smr
98.71666667,75.00784,NFB0014,12,april,2017,100.4,smr
98.96666667,74.62094,NFB0014,12,april,2017,100.4,smr
99.21666667,73.75601,NFB0014,12,april,2017,100.4,smr
99.46666667,73.46732,NFB0014,12,april,2017,100.4,smr
99.71666667,72.66861,NFB0014,12,april,2017,100.4,smr
99.96666667,72.40732,NFB0014,12,april,2017,100.4,smr
100.2166667,71.9006,NFB0014,12,april,2017,100.4,smr
100.4666667,71.23074,NFB0014,12,april,2017,100.4,smr
100.7166667,70.60434,NFB0014,12,april,2017,100.4,smr
100.9666667,70.43399,NFB0014,12,april,2017,100.4,smr
101.2166667,69.75009,NFB0014,12,april,2017,100.4,smr
101.4833333,69.16953,NFB0014,12,april,2017,100.4,smr
101.7333333,68.50424,NFB0014,12,april,2017,100.4,smr
101.9833333,68.27658,NFB0014,12,april,2017,100.4,smr
102.2333333,67.74344,NFB0014,12,april,2017,100.4,smr
102.4833333,67.2944,NFB0014,12,april,2017,100.4,smr
102.7333333,66.65378,NFB0014,12,april,2017,100.4,smr
102.9833333,66.29251,NFB0014,12,april,2017,100.4,smr
103.2333333,66.01041,NFB0014,12,april,2017,100.4,smr
103.4833333,65.57291,NFB0014,12,april,2017,100.4,smr
103.7333333,65.35721,NFB0014,12,april,2017,100.4,smr
104,64.5549,NFB0014,12,april,2017,100.4,smr
104.25,64.0513,NFB0014,12,april,2017,100.4,smr
104.5,63.4028,NFB0014,12,april,2017,100.4,smr
104.75,62.88144,NFB0014,12,april,2017,100.4,smr
105,62.57565,NFB0014,12,april,2017,100.4,smr
105.25,62.75052,NFB0014,12,april,2017,100.4,smr
105.5,62.56924,NFB0014,12,april,2017,100.4,smr
105.75,62.92538,NFB0014,12,april,2017,100.4,smr
106,63.37418,NFB0014,12,april,2017,100.4,smr
106.25,64.24008,NFB0014,12,april,2017,100.4,smr
106.5,65.02396,NFB0014,12,april,2017,100.4,smr
106.75,66.39725,NFB0014,12,april,2017,100.4,smr
107,67.58878,NFB0014,12,april,2017,100.4,smr
107.2666667,69.19778,NFB0014,12,april,2017,100.4,smr
107.5166667,70.13846,NFB0014,12,april,2017,100.4,smr
107.7666667,71.20004,NFB0014,12,april,2017,100.4,smr
108.0166667,72.67935,NFB0014,12,april,2017,100.4,smr
108.2666667,73.84592,NFB0014,12,april,2017,100.4,smr
108.5166667,74.78232,NFB0014,12,april,2017,100.4,smr
108.7666667,75.54715,NFB0014,12,april,2017,100.4,smr
109.0166667,76.59329,NFB0014,12,april,2017,100.4,smr
109.2666667,77.0715,NFB0014,12,april,2017,100.4,smr
109.5166667,77.89365,NFB0014,12,april,2017,100.4,smr
109.7666667,78.88388,NFB0014,12,april,2017,100.4,smr
110.0166667,79.58542,NFB0014,12,april,2017,100.4,smr
110.2666667,80.17441,NFB0014,12,april,2017,100.4,smr
110.5166667,80.60434,NFB0014,12,april,2017,100.4,smr
110.7666667,81.45486,NFB0014,12,april,2017,100.4,smr
111.0333333,82.13065,NFB0014,12,april,2017,100.4,smr
111.2833333,83.147,NFB0014,12,april,2017,100.4,smr
111.5333333,83.68723,NFB0014,12,april,2017,100.4,smr
111.7833333,83.77255,NFB0014,12,april,2017,100.4,smr
112.0333333,84.48776,NFB0014,12,april,2017,100.4,smr
112.2833333,84.9039,NFB0014,12,april,2017,100.4,smr
112.5333333,85.09824,NFB0014,12,april,2017,100.4,smr
112.7833333,85.8815,NFB0014,12,april,2017,100.4,smr
113.0333333,86.47067,NFB0014,12,april,2017,100.4,smr
113.2833333,87.51425,NFB0014,12,april,2017,100.4,smr
113.5333333,87.86746,NFB0014,12,april,2017,100.4,smr
113.7833333,88.08932,NFB0014,12,april,2017,100.4,smr
114.0333333,88.66965,NFB0014,12,april,2017,100.4,smr
114.2833333,88.68674,NFB0014,12,april,2017,100.4,smr
114.5333333,89.36667,NFB0014,12,april,2017,100.4,smr
114.7833333,89.47104,NFB0014,12,april,2017,100.4,smr
115.0333333,89.82755,NFB0014,12,april,2017,100.4,smr
115.3,90.25723,NFB0014,12,april,2017,100.4,smr
