DO,MO2
95.5949,5.2
91.2025,5.5
86.7376,5.4
82.4879,5.1
78.445,5
74.3971,4.9
70.4295,4.9
66.5319,4.8
62.4311,5.2
58.293,5
54.2577,5
50.1649,5.1
46.0835,5
41.9173,5.3
37.7293,5.1
33.6284,4.9
29.7012,4.9
26.0052,4.3
22.4841,3.9
19.6609,3.5
16.8946,3.3
14.6532,2.3
12.7004,2.5
10.9805,1.7
9.7549,1.3
8.646,1.2
7.5946,1.3
6.9685,0.6
6.3225,1
5.4839,0.9
4.7581,0.8
4.2619,0.6
